Rule,technique ids
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP MVPower DVR Shell arbitrary command execution attempt""; flow:to_server,established; http_uri; bufferlen:>13; content:""/shell?"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:attempted-admin; gid:1; sid:42857; rev:4; )",['T1204']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_uri; content:""${"",fast_pattern,nocase; pcre:""/\x24\x7b(jndi|[^\x7d\x80-\xff]*?\x24\x7b[^\x7d]*?\x3a[^\x7d]*?\x7d)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58744; rev:6; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.C0ders inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?mode=phpcode"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59264; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""INDICATOR-COMPROMISE potential malware download - single digit .exe file download""; flow:to_server,established; http_raw_uri; bufferlen:6; pkt_data; content:"".exe"",fast_pattern,nocase; http_uri; pcre:""/\/[a-z0-9]\.exe$/i""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:28806; rev:3; )",['T1189']
"alert tcp any 445 -> any any ( msg:""INDICATOR-COMPROMISE Responder poisoner SMB negotiation attack attempt""; flow:to_client,established; content:""|EE 85 AB F7 EA F6 0C 4F 92 81 92 47 6D EB 76 A9|"",fast_pattern,nocase; content:""|27 FB EA D7 50 09 D2 01|""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:netbios-ssn; classtype:misc-attack; sid:50105; rev:1; )",['T1187']
"alert tcp $HOME_NET 1025: -> $EXTERNAL_NET [443,1025:] ( msg:""MALWARE-CNC Win.Malware.Loda RAT beacon detected""; flow:to_server,established; content:""|7C|"",depth 3; content:""|7C|x|7C|"",within 23; content:""|7C|WIN"",within 24; content:""|7C|X64|7C|"",within 15; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; classtype:trojan-activity; gid:1; sid:53031; rev:2; )",['T1571']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.iSpySoft variant exfiltration attempt""; flow:to_server,established; http_raw_uri; bufferlen:11; http_method; content:""POST""; http_uri; content:""/api?upload"",fast_pattern,nocase; http_header; content:""Expect|3A 20|""; content:!""User-Agent""; content:!""Accept""; content:!""Referer""; metadata:impact_flag red,ruleset community; service:http; T1020; classtype:trojan-activity; sid:38510; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Lizamoon sql injection campaign ur.php response detected""; flow:to_client,established; flowbits:isset,lizamoon.get.ur; content:""parkinglot=""; http_cookie; content:""parkinglot=""; metadata:impact_flag red; service:http; classtype:misc-activity; sid:24369; rev:4; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger pc actmon pro runtime detection - smtp""; flow:to_server,established; content:""X-Sender|3A| ActMon"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:5790; rev:11; )",['T1056']
"alert tcp $HOME_NET [21,25,443,465,636,992,993,995,2484] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER OpenSSL TLSv1.1 large heartbeat response - possible ssl heartbleed attempt""; flow:to_client,established; content:""|17 03 02|""; byte_jump:2,0,relative; content:""|18 03 02|"",within 3,fast_pattern; byte_test:2,>,128,0,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30782; rev:4; )",['T1123']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP DuWare DuClassmate default.asp iCity sql injection attempt""; flow:to_server,established; http_uri; content:""/default.asp?"",nocase; content:""iCity="",fast_pattern,nocase; pcre:""/iCity=((UNION|DELETE|ASCII)?\s*SELECT.*?FROM|UPDATE.*?SET)/i""; metadata:policy max-detect-ips drop; service:http; classtype:web-application-attack; sid:27286; rev:5; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-CNC Win.Trojan.PwnPOS data exfiltration attempt""; flow:to_server,established; content:""From|3A| "",nocase; content:""Drone"",within 10,nocase; content:""Subject|3A| "",nocase; content:""Drone|0D 0A|"",within 100,nocase; content:""filename="",nocase; content:""syshealth.7z"",within 20,nocase; metadata:impact_flag red; service:smtp; classtype:trojan-activity; sid:33857; rev:3; )",['T1020']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger proagent 2.0 runtime detection""; flow:to_server,established; content:""HELO"",nocase; content:""ProAgent"",distance 0,nocase; pcre:""/^HELO\s+ProAgent/ims""; content:""From|3A|"",nocase; content:""ProAgent"",distance 0,nocase; pcre:""/^From\x3A\s+\x22ProAgent\s+v\d+\x2E\d+\x22/ims""; service:smtp; classtype:successful-recon-limited; sid:7574; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Exoshell inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?"",nocase; content:""&scdir=/"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60496; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP IBM Tivoli Provisioning Manager express user.updateUserValue sql injection attempt""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/tpmx/register.do""; http_client_body; content:""|25|2c""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-admin; sid:29756; rev:8; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $FTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.QVKeylogger outbound variant connection""; flow:to_server,established; content:""PASS hUSuphun7*|0D 0A|"",fast_pattern,nocase; metadata:impact_flag red; service:ftp; classtype:trojan-activity; sid:36601; rev:3; )",['T1056']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Scanbox exploit kit enumeration code detected""; flow:to_client,established; file_data; content:""document|2E|createElement|28|unescape|28 22 25|3Ciframe|25|20id|25|3D"",fast_pattern,nocase; content:""|2E|crypt|2E|_utf8_encode""; content:""|2E|push|28|""; content:""|3D 3D|c|3A 5C 5C|Program Files|5C 5C|"",within 30; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:31857; rev:3; )",['T1189']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 1707 ( msg:""SERVER-OTHER Sage SalesLogix database credential disclosure attempt""; flow:to_server,established; content:""|00 00 00 00 00 00 00 00 00 00|"",depth 10; content:""|00 00 00|"",within 3,distance 1; content:""ProcessQueueFile|00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop; classtype:attempted-admin; sid:54704; rev:1; )",['T1003']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC PowerShell Empire HTTP listener response""; flow:to_client,established; http_header; content:""Content-Length: 233|0D 0A|"",fast_pattern,nocase; content:""Expires: 0|0D 0A|"",nocase; content:""Cache-Control: no-cache, no-store, must-revalidate|0D 0A|"",nocase; content:""Pragma: no-cache|0D 0A|"",nocase; http_stat_msg; content:""Not Found"",nocase; http_header; content:!""Set-Cookie: "",nocase; content:!""|0D 0A|X-"",nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:45352; rev:3; )",['T1059']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP HP VAN SDN Controller default credentials authentication attempt""; flow:to_server,established; http_uri; content:""/sdn/ui/app/login"",fast_pattern,nocase; pkt_data; content:""username=sdn"",nocase; content:""password=skyline"",nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-admin; sid:47138; rev:2; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Samsung Data Manager default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW46MTIzNA=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:38249; rev:3; )",['T1078']
"alert tcp any any -> $HOME_NET 445 ( msg:""MALWARE-CNC Win.Trojan.Doublepulsar variant ping command""; flow:to_server,established; content:""|FF|SMB|32 00 00 00 00|"",depth 9,offset 4; content:""|41 00|"",within 2,distance 21; content:""|0E 00 0D 00 00 00 00 00 00 00 00 00 00 00 00 00 00|"",within 17,distance 29,fast_pattern,fast_pattern_offset 0,fast_pattern_length 10; flowbits:set,smb.trans2.mid65; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:netbios-ssn; classtype:trojan-activity; sid:42332; rev:8; )",['T1189']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION randomized javascript encodings detected""; flow:to_client,established; file_data; content:""script""; content:""%u""; pcre:""/%u[0-1][0-9a-f]{2}[^\x29]*%u[0-1][0-9a-f]{2}[^\x29]*%u[0-1][0-9a-f]{2}[^\x29]*%u[0-1][0-9a-f]{2}/""; metadata:policy max-detect-ips drop; service:http; classtype:policy-violation; sid:21037; rev:11; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER WordPress wp_user_roles configuration change attempt""; flow:to_server,established; http_uri; content:""/admin-post.php"",fast_pattern,nocase; http_client_body; content:""default_role"",nocase; content:""administrator"",within 45,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:web-application-attack; sid:49540; rev:1; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP IBM Tivoli Provisioning Manager express user.updateUserValue sql injection attempt""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/tpmx/register.do""; http_client_body; content:"",""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-admin; sid:28278; rev:8; )",['T1190']
"alert udp any any -> any 88 ( msg:""MALWARE-TOOLS GhostPack Rubeus kerberos request attempt""; flow:to_server; content:""|05|"",depth 30; content:""|0A|"",within 1,distance 4; content:""Z""; content:""|A7 06 02 04 6C 69 6C 00|"",within 25; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:kerberos; classtype:trojan-activity; gid:1; sid:56584; rev:2; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Php.Webshell.AyyildizTim inbound connection attempt""; flow:to_server,established; http_uri; content:"".php"",nocase; http_client_body; content:""work_dir="",fast_pattern,nocase; content:""command="",nocase; content:""textarea="",nocase; content:""submit_btn="",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59019; rev:2; )",['T1505']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger watchdog runtime detection - remote monitoring""; flow:to_client,established; http_header; content:""Server|3A|"",nocase; content:""WatchDog"",fast_pattern,nocase; content:""Server"",nocase; pcre:""/Server\x3a[^\r\n]*WatchDog[^\r\n]*Server/ims""; metadata:impact_flag red; service:http; classtype:successful-recon-limited; sid:7515; rev:11; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.tdss.1.gen install-time detection - findzproportal1.com""; flow:to_server,established; http_uri; content:""/botmon/readdata/""; pkt_data; content:""Host|3A| findzproportal1.com"",nocase; service:http; classtype:trojan-activity; sid:16269; rev:8; )",['T1014']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger egyspy keylogger 1.13 runtime detection""; flow:to_server,established; content:""From|3A|"",nocase; content:""EgySpy"",distance 0,nocase; content:""Victim"",distance 0,nocase; pcre:""/^From\x3a[^\r\n]*EgySpy\s+Victim/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:16455; rev:6; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger spybuddy 3.72 runtime detection""; flow:to_server,established; content:""From|3A|"",nocase; content:""SpyBuddy"",distance 0,nocase; pcre:""/^From\x3a[^\r\n]*SpyBuddy/ims""; flowbits:set,SpyBuddy_SMTP; flowbits:noalert; service:smtp; classtype:successful-recon-limited; sid:8355; rev:13; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Microsoft Windows obfuscated RDS.Dataspace ActiveX exploit attempt""; flow:to_client,established; file_data; content:""00C04FC29E36|7C|983A|7C|11D0|7C|65A3|7C 7C|BD96C556|7C 7C|clsid"",nocase; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:12770; rev:16; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.Agent variant inbound payload download""; flow:to_server,established; http_uri; content:""/blogs/enc7.js"",fast_pattern,nocase; http_raw_uri; bufferlen:14; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:48819; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""INDICATOR-COMPROMISE Metasploit Meterpreter reverse HTTPS certificate""; flow:to_client,established; content:""|16 03 01|""; content:""|0B|"",within 1,distance 2; content:""|30 82|"",within 2,distance 9; content:""|30 82|"",within 2,distance 2; content:""|A0 03 02 01 02 02|"",within 6,distance 2; content:""|30 0D 06 09 2A 86 48 86 F7 0D 01 01|"",within 22; content:""|31|"",within 1,distance 5; content:""|30|"",within 1,distance 1; content:""|06 03 55 04 03 0C|"",within 6,distance 1; byte_extract:1,0,string_size,relative; content:""|30|"",within 1,distance string_size; content:""|17 0D|"",within 2,distance 1; content:""Z|17 0D|"",within 3,distance 12; content:""Z|30|"",within 2,distance 12; content:""|31|"",within 1,distance 1; content:""|30|"",within 1,distance 1; content:""|06 03 55 04 03 0C|"",within 6,distance 1; byte_extract:1,0,string_size,relative; content:""|30 82|"",within 2,distance string_size; content:""|30 0D 06 09 2A 86 48 86 F7 0D 01 01 01 05 00 03 82|"",within 17,distance 2; content:""|30 82|"",within 2,distance 3; content:""|02 82|"",within 2,distance 2; content:""|02 03 01 00 01 A3 0D 30 0B 30 09 06 03 55 1D 13 04 02 30 00 30 0D 06 09 2A 86 48 86 F7 0D 01 01 0B 05 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ssl; classtype:misc-activity; sid:36611; rev:4; )",['T1189']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS obfuscated BaoFeng Storm MPS.dll ActiveX exploit attempt""; flow:to_client,established; file_data; content:""storm.setAttribute|28 22|classid|22|,|22|clsid|3A|6BE52E1D-E586-474f-A6E2-1A85A9B4D9FB|22 29|"",nocase; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:12771; rev:12; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger spy lantern Keylogger pro 6.0 runtime detection""; flow:to_server,established; flowbits:isset,SpyLanternKeylogger6_detection; content:""filename=|22|"",nocase; content:"".ltr"",distance 0,nocase; pcre:""/filename\x3D\x22[^\r\n]*\x2Eltr\x22/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:12793; rev:7; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC MultiOS.Malware.GORAT outbound communications attempt""; flow:to_server,established; http_method; content:""GET""; pkt_data; content:""|0D 0A|Cookie: SID1="",fast_pattern,nocase; http_header; content:!""|0D 0A|Referer:""; content:!""|0D 0A|Accept""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:56596; rev:1; )",['T1094']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Agent E-FAX phishing attempt""; flow:to_client,established; flowbits:isset,file.zip; file_data; content:""pdf_efax_"",fast_pattern,nocase; content:""PK"",depth 2; content:"".pif"",distance 0,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1192; classtype:trojan-activity; sid:30567; rev:3; )",['T1566']
"alert tcp $HOME_NET any -> $EXTERNAL_NET [80,8080,443] ( msg:""MALWARE-CNC Win.Trojan.CosmicDuke HTTP data exfiltration attempt""; flow:to_server,established; content:""/index.php?i="",depth 25,fast_pattern; content:!""&"",within 40; content:""|20|HTTP"",within 5,distance 40; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:31556; rev:4; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Jsp.Webshell.Noop upload attempt""; flow:to_server,established; content:""java.util.*""; content:""java.io.FileOutputStream"",distance 0; content:""request.getParameter(|22|name|22|)"",within 200,fast_pattern; content:""confluence"",nocase; content:""request.getParameter(|22|contentString|22|)""; isdataat:!300,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; gid:1; sid:59933; rev:2; )",['T1094']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Odlanor information exfiltration attempt""; flow:to_server,established; http_uri; content:""/r.php?m=2&v="",fast_pattern,nocase; content:""&os="",nocase; content:""&c="",within 50,nocase; content:""&u="",within 50,nocase; http_header; content:""Connection: close|0D 0A 0D 0A|"",nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:34446; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Azrail inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?op="",fast_pattern,nocase; content:""&dir="",within 15,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59091; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger runtime detection - hwpe shell file logs""; flow:to_server,established; content:""Subject|3A| "",nocase; content:""HWPE Shell/File LOG"",distance 0,nocase; service:smtp; classtype:successful-recon-limited; sid:5779; rev:9; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC PowerShell Empire variant outbound connection""; flow:to_server,established; http_header; content:""CF-RAY: ""; content:""=|0D 0A|"",within 3,distance 27; pcre:""/CF-RAY: [a-z0-9]{27}=\x0d\x0a/i""; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:44563; rev:4; )",['T1059']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""BROWSER-IE Microsoft Internet Explorer XSLT memory corruption attempt""; flow:to_server,established; file_data; content:""xmlns"",nocase; content:""|3A|xsl"",within 8,nocase; content:""http|2D|equiv|3D|"",nocase; content:""refresh"",within 10,nocase; content:""onunload"",fast_pattern,nocase; pcre:""/http\x2dequiv\x3d\s*?[\x22\x27]\s*?refresh\s*?[\x22\x27]\s*?content\s*?\x3d\s*?[\x22\x27]\s*?((1\s*?)|(0\s*?)|(\.\d\s*?)|(1\.\d\s*?))[\x22\x27]/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:attempted-user; sid:31301; rev:5; )",['T1220']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.FTPSearch outbound connection attempt""; flow:to_client,established; file_data; content:""[+] Founded"",nocase; content:""entrys in /etc/passwd"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60506; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-FIREFOX Mozilla Firefox plugin parameter array dangling pointer exploit attempt - 2""; flow:to_client,established; file_data; content:""<object""; content:""data"",within 200; content:""|27 27|"",within 20,fast_pattern; pcre:""/\x3Cobject(?![^\x3E]+?src)[^\x3E]+?data\s*\x3D\s*\x27\x27/i""; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:17154; rev:15; )",['T1176']
"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-OTHER Dos.Tool.LOIC TCP default U dun goofed attack""; flow:to_server,established; content:""U dun goofed"",fast_pattern,nocase; content:""U dun goofed"",depth 12; content:""U dun goofed""; content:""U dun goofed""; metadata:policy max-detect-ips drop; classtype:attempted-dos; sid:41440; rev:3; )",['T1078']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.FormBook variant outbound request detected""; flow:to_server,established; http_uri; content:""/plugin.wbk"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:48288; rev:2; )",['T1176']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Multiple products OGNL expression injection attempt""; flow:to_server,established; http_uri; content:"".action"",nocase; content:""getRuntime""; content:""exec"",within 15; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-admin; gid:1; sid:59925; rev:2; )",['T1190']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS obfuscated PPStream PowerPlayer ActiveX exploit attempt""; flow:to_client,established; file_data; content:""pps.setAttribute|28 22|classid|22|,|22|clsid|3A|5EC7C511-CD0F-42E6-830C-1BD9882F3458|22 29|"",nocase; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:12772; rev:12; )",['T1027']
"alert tcp $HOME_NET [21,25,443,465,636,992,993,995,2484] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER OpenSSL SSLv3 large heartbeat response - possible ssl heartbleed attempt""; flow:to_client,established; content:""|18 03 00|""; byte_jump:2,0,relative; content:""|18 03 00|"",within 3; byte_test:2,>,128,0,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30785; rev:4; )",['T1123']
"alert ip $HOME_NET any -> $EXTERNAL_NET any ( msg:""INDICATOR-COMPROMISE Microsoft powershell.exe outbound shell attempt""; content:""Windows PowerShell"",depth 18; metadata:policy max-detect-ips drop; classtype:attempted-user; sid:47400; rev:3; )",['T1059']
"alert tcp any $HTTP_PORTS -> any any ( msg:""FILE-OTHER Multiple Products XML external entity injection attempt""; flow:to_client,established; file_data; content:""ENTITY"",fast_pattern,nocase; content:""://"",within 75; pcre:""/(\x21|%21)ENTITY((?!\x3e|%3e).)*?(SYSTEM|PUBLIC)((?!\x3e|%3e).)*?(file|http|https|ftp|jar)\x3A\x2F\x2F/i""; metadata:policy max-detect-ips drop; service:http; classtype:web-application-attack; gid:1; sid:49864; rev:4; )",['T1020']
"alert tcp any any -> any any ( msg:""INDICATOR-COMPROMISE Responder poisoner service negotiation attack attempt""; flow:to_client,established; content:""|3B E1 80 8E 04 61 1C FF 73 6F 56 AF 01 BF 72 83 C2 72 18 E8|"",fast_pattern,nocase; content:""|30 1E 17 0D 31 39 30 38 31 36 32 32 30 36 31 31 5A 17 0D 32 39 30 38 31 33 32 32 30 36 31 31 5A|""; metadata:policy max-detect-ips drop,policy security-ips drop; classtype:misc-attack; sid:52081; rev:1; )",['T1187']
"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-OTHER Keylogger desktop detective 2000 runtime detection - init connection""; flow:to_server,established; flowbits:isset,DesktopDetective_InitConnection1; content:""|FE FE FE FE 00 00 00 00|"",depth 8; content:""DDController"",distance 0,nocase; flowbits:set,DesktopDetective_InitConnection2; flowbits:noalert; classtype:successful-recon-limited; sid:7179; rev:5; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger spybuddy 3.72 runtime detection - send alert out through email""; flow:to_server,established; flowbits:isset,SpyBuddy_SMTP; content:""SpyBuddy"",nocase; content:""Alert"",distance 0,nocase; pcre:""/^SpyBuddy\s+Alert/ims""; service:smtp; classtype:successful-recon-limited; sid:8357; rev:7; )",['T1056']
"alert tcp any any -> any 88 ( msg:""MALWARE-TOOLS GhostPack Rubeus kerberos request attempt""; flow:to_server,established; content:""|05|"",depth 30; content:""|0A|"",within 1,distance 4; content:""Z""; content:""|A7 06 02 04 6C 69 6C 00|"",within 25; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:kerberos; classtype:trojan-activity; gid:1; sid:56583; rev:2; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET [25,587] ( msg:""MALWARE-CNC Win.Trojan.Perflog variant outbound connection""; flow:to_server,established; content:""Perfect=20Keylogger=20was=20installed=20successfully:="",fast_pattern,nocase; content:""Perfect Keylogger was installed on the computer""; metadata:impact_flag red; service:smtp; classtype:trojan-activity; sid:25010; rev:3; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Win.Trojan.Agent E-FAX phishing attempt""; flow:to_server,established; http_uri; content:""/cache/pdf_efax_"",fast_pattern,nocase; pcre:""/\/cache\/pdf\x5Fefax\x5F\d{8,15}\.zip$/i""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1192; classtype:trojan-activity; sid:30568; rev:3; )",['T1566']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger runtime detection - hwpe word filtered echelon log""; flow:to_server,established; content:""Subject|3A| HWPE Word Filtered Echelon LOG"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:5780; rev:9; )",['T1056']
