Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
37245,"[
   {
     ""sid"": ""37245"",
     ""Technique ID"": ""T1001"",
     ""Technique Name"": ""Data Obfuscation"",
     ""Quotes"": [],
     ""Explanation"": ""The IDS rule mentions the use of a web shell, which often involves data obfuscation to evade detection and analysis. The rule specifically detects communication with a Win.Backdoor.Chopper web shell, which is known for employing obfuscation techniques.""
   },
   {
     ""sid"": ""37245"",
     ""Technique ID"": ""T1100"",
     ""Technique Name"": ""Web Shell"",
     ""Quotes"": [],
     ""Explanation"": ""The IDS rule explicitly mentions the presence of a web shell (Win.Backdoor.Chopper), which is a malicious script that allows remote control of a compromised system through a web interface. Web shells often involve data obfuscation and encoding techniques to evade detection.""
   },
   {
     ""sid"": ""37245"",
     ""Technique ID"": ""T1132"",
     ""Technique Name"": ""Data Encoding"",
     ""Quotes"": [],
     ""Explanation"": ""The IDS rule detects the use of base64 encoding within the HTTP client body, which is a common technique used by adversaries to obfuscate data and evade detection. The rule specifically looks for the pattern ""=@eval(base64_decode($_POST"", which indicates the presence of base64-encoded data.""
   }
 ][
   {
     ""sid"": ""37245"",
     ""Technique ID"": ""T1001"",
     ""Technique name"": ""Data Obfuscation"",
     ""Quotes"": ""\""Adversaries may obfuscate command and control traffic to make it more difficult to detect\"""",
     ""Explanation"": ""This rule identifies traffic associated with the Win.Backdoor.Chopper web shell, which is known to use data obfuscation techniques to evade detection.""
   },
   {
     ""sid"": ""37245"",
     ""Technique ID"": ""T1100"",
     ""Technique name"": ""Data Encoding"",
     ""Quotes"": ""\""Adversaries may encode data to make the content of command and control traffic more difficult to detect\"""",
     ""Explanation"": ""The rule detects the use of base64 encoding in the HTTP client body, which is a common technique used by malware to encode command and control communications.""
   },
   {
     ""sid"": ""37245"",
     ""Technique ID"": ""T1132"",
     ""Technique name"": ""Data Encoding"",
     ""Quotes"": ""\""Adversaries may encode data to make the content of command and control traffic more difficult to detect\"""",
     ""Explanation"": ""The rule detects the use of base64 encoding in the HTTP client body, which is a common technique used by malware to encode command and control communications.""
   }
 ][
     {
         ""sid"": ""37245"",
         ""Technique ID"": ""T1001"",
         ""Technique Name"": ""Data Obfuscation"",
         ""Quotes"": """"Adversaries may obfuscate command and control traffic to make it more difficult to detect"""",
         ""Explanation"": ""The rule mentions 'web shell connection', which is a method to obtain remote access to a compromised system. Data Obfuscation is employed by adversaries to make the content of command and control traffic less obvious and harder to detect by security measures.""
     },
     {
         ""sid"": ""37245"",
         ""Technique ID"": ""T1100"",
         ""Technique Name"": ""Resource Hijacking"",
         ""Quotes"": """"Adversaries may use resource hijacking to gain control of legitimate resources, such as web servers or cloud services"""",
         ""Explanation"": ""The rule indicates the detection of a 'web shell', a malicious script injected into a web server to provide an attacker with remote control over the server. This technique aligns with Resource Hijacking as the adversary aims to gain control of the server's resources for malicious purposes.""
     },
     {
         ""sid"": ""37245"",
         ""Technique ID"": ""T1132"",
         ""Technique Name"": ""Data Encoding"",
         ""Quotes"": """"Adversaries may encode data to make the content of command and control traffic more difficult to detect"""",
         ""Explanation"": ""The rule mentions the use of '@eval(base64_decode($_POST'"", which involves decoding base64-encoded data. This suggests that the command and control communication is encoded to evade detection, making Data Encoding a relevant technique.""
     }
 ]","['T1001', 'T1132']",['T1001'],"['T1001', 'T1100', 'T1132']",['T1001'],"['T1001', 'T1219']"
56606,"[
         {
             ""sid"": ""56606"",
             ""Technique ID"": ""T1105"",
             ""Technique name"": ""Ingress Tool Transfer"",
             ""Quotes"": """"Ingress Tool Transfer techniques involve transmitting malicious tools or files into a compromised environment from a remote source. The rule indicates the presence of a variant of the CSBundleUSATodayServer RAT (Remote Access Trojan) attempting to establish communication with a command and control server. The RAT is often used to download and execute additional malicious tools or payloads, which could include keyloggers, credential stealers, or other malicious software."""",
             ""Explanation"": ""The rule has two content clauses with base64 encoded strings. Searching for the decoded strings in VirusTotal gives us results of the sample communicating with the c2 server and receiving a reverse shell payload.""
         }
     ][
     ""sid"": ""56606"",
     ""Technique ID"": ""T1005"",
     ""Technique name"": ""Data from Local System"",
     ""Quotes"": """"Data from Local System techniques involve searching local system sources, such as file systems and configuration files or local databases, to find files of interest and sensitive data prior to Exfiltration."""",
     ""Explanation"": ""The rule detects inbound command attempts by Rat.Tool.CSBundleUSATodayServer, a malware known to exfiltrate data from compromised systems.""
 ],
     ""sid"": ""56606"",
     ""Technique ID"": ""T1105"",
     ""Technique name"": ""Ingress Tool Transfer"",
     ""Quotes"": """"Ingress Tool Transfer technique involves transferring tools or other files from an external system into a compromised environment."""",
     ""Explanation"": ""The rule detects inbound command attempts by Rat.Tool.CSBundleUSATodayServer, which suggests the transfer of malicious tools or files into the compromised system.""
 ],
     ""sid"": ""56606"",
     ""Technique ID"": ""T1048"",
     ""Technique name"": ""Exfiltration Over Alternative Protocol"",
     ""Quotes"": """"Exfiltration Over Alternative Protocol techniques involve stealing data by exfiltrating it over a different protocol than that of the existing command and control channel."""",
     ""Explanation"": ""The rule detects inbound command attempts by Rat.Tool.CSBundleUSATodayServer, which typically involves exfiltration of data over alternative protocols to evade detection.""
 ][
         ""sid"": ""56606"",
         ""Technique ID"": ""T1110"",
         ""Technique Name"": ""Brute Force"",
         ""Quotes"": """"Brute force techniques involve repeatedly submitting different combinations of credentials to a system until valid credentials are found. The detection of 'RAT.Tool.CSBundleUSATodayServer' variant inbound command attempt in the rule suggests that an attacker is attempting to compromise a system by forcibly authenticating through brute force methods."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]","['T1056', 'T1218', 'T1005', 'T1105', 'T1001', 'T1110', 'T1003', 'T1048', 'T1071']","['T1071', 'T1056']","['T1105', 'T1005', 'T1048', 'T1110']","['T1105', 'T1505']",['T1071']
56614,"
 {}
 [
         ""sid"": ""56614"",
         ""Technique ID"": ""T1132"",
         ""Technique name"": ""Data Encoding"",
         ""Quotes"": """"Data Encoding techniques involve encoding data to make the content of communications more difficult to detect or understand. The rule indicates the presence of a Cobalt Strike beacon connection attempt, which often uses data encoding to evade detection. Cobalt Strike is a legitimate penetration testing tool that can also be used by attackers for malicious purposes, including establishing covert communication channels with compromised systems."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     },
     {
         ""sid"": ""56614"",
         ""Technique ID"": ""T1071"",
         ""Technique name"": ""Application Layer Protocol"",
         ""Quotes"": """"Application Layer Protocol techniques involve using specific application layer protocols to communicate with a remote system. The rule indicates the presence of a Cobalt Strike beacon connection attempt, which typically uses the HTTP protocol to communicate with a command and control server. Cobalt Strike can use legitimate protocols to blend in with normal network traffic, making it harder to detect."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     }
 ][
         ""sid"": ""56614"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingress Tool Transfer"",
         ""Quotes"": """"Ingress Tool Transfer techniques involve transferring tools or other files from an external system into a compromised environment"""",
         ""Explanation"": ""The rule identifies an attempt to establish a connection to a Cobalt Strike beacon, which is a tool used by adversaries to maintain access to a compromised system.""
     ],
     [
         ""sid"": ""56614"",
         ""Technique ID"": ""T1557"",
         ""Technique name"": ""Adversary-in-the-Middle"",
         ""Quotes"": """"Adversary-in-the-Middle (AiTM) techniques involve positioning an adversary between two or more networked devices to support follow-on behaviors"""",
         ""Explanation"": ""The rule detects communication with a Cobalt Strike beacon, which can be used to establish a reverse shell connection, enabling the adversary to act as a relay between the compromised system and the C2 server.""
     ]
 ]","['T1210', 'T1105', 'T1083', 'T1564', 'T1071', 'T1197', 'T1557', 'T1132', 'T1190', 'T1102', 'T1078', 'T1082']","['T1071', 'T1190']","['T1132', 'T1071', 'T1105', 'T1557']","['T1132', 'T1071']",['T1083']
12372,"[
     ""sid"": ""12372"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule specifically triggers on the presence of 'mg-shadow 2.0', which is a known keylogger tool that can intercept keystrokes and other input data. This suggests that the rule is designed to detect attempts to install or use keyloggers."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
 ][
         ""sid"": ""12372"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Keyloggers are a type of malware that record keystrokes made by users, which can be used to capture sensitive information such as passwords or credit card numbers. The rule detects the presence of the 'mg-shadow 2.0' keylogger based on the detection of specific patterns in the network traffic, indicating that an attacker may be attempting to capture user input."""",
         ""Explanation"": ""This rule triggers when the mg-shadow 2.0 runtime is detected, indicating activity related to a keylogger.""
     ]
 {}
 ","['T1056', 'T1057']",['T1056'],['T1056'],['T1056'],['T1056']
59348,"[
         ""sid"": ""59348"",
         ""Technique ID"": ""T1041"",
         ""Technique name"": ""Exfiltration Over C2 Channel"",
         ""Quotes"": """"Exfiltration Over Command and Control Channel"" techniques involve stealing data by sending it over an existing command and control channel. The rule detects an outbound connection attempt from a web shell (CWShell) that is attempting to exfiltrate information by executing commands such as ""uname -a"" and ""Server Name:"", indicating an attempt to gather system information."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ],
     [
         ""sid"": ""59348"",
         ""Technique ID"": ""T1003"",
         ""Technique name"": ""OS Credential Dumping"",
         ""Quotes"": """"OS Credential Dumping"" techniques involve extracting credentials, such as hashes or clear text passwords, from the operating system or software. The rule detects an outbound connection attempt from a web shell (CWShell) that is attempting to exfiltrate information by executing commands such as ""uname -a"" and ""Server Name:"", indicating an attempt to gather system information that may include credentials."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]
 ][
         ""sid"": ""59348"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The rule indicates an outbound connection attempt by a web shell (CWShell) from an internal network ($HOME_NET) to an external IP address, which suggests that an adversary has exploited a vulnerability in a publicly accessible web application to gain initial access to the internal network."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ],
     [
         ""sid"": ""59348"",
         ""Technique ID"": ""T1003"",
         ""Technique name"": ""OS Credential Dumping"",
         ""Quotes"": """"Adversaries may attempt to dump credentials to obtain account login and credential material, normally in the form of a hash or a clear text password, from the operating system and software. The rule indicates the presence of a web shell (CWShell) that includes functionality to execute commands on the underlying system, including the ability to dump credentials from the operating system."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]
 ][
   {
     ""sid"": ""59348"",
     ""Technique ID"": ""T1204"",
     ""Technique name"": ""User Execution"",
     ""Quotes"": """"This technique relies on a user action (i.e., executing the shell command) rather than a vulnerability or exploitation method; therefore, it is not directly covered in the ATT&CK framework"""",
     ""Explanation"": ""The rule is related to PHP webshell activity, which typically involves user actions such as executing shell commands to control the compromised system.""
   }
 ]","['T1057', 'T1190', 'T1041', 'T1003', 'T1056', 'T1106', 'T1573', 'T1071', 'T1204', 'T1102', 'T1029']","['T1071', 'T1190']","['T1041', 'T1003', 'T1190', 'T1204']","['T1003', 'T1041']",['T1505']
39642,"{}[
         ""sid"": ""39642"",
         ""Technique ID"": ""T1110"",
         ""Technique name"": ""Brute Force"",
         ""Quotes"": ""\""Adversaries may use brute force techniques to gain access to accounts when passwords are unknown or when password hashes are obtained\"""",
         ""Explanation"": ""This rule detects attempts to access the '/servlets/FetchFile' resource on the target server, which may indicate an attempt to retrieve sensitive configuration files by brute-forcing login credentials.""
     ],
     [
         ""sid"": ""39642"",
         ""Technique ID"": ""T1552"",
         ""Technique name"": ""Unsecured Credentials"",
         ""Quotes"": ""\""Adversaries may search compromised systems to find and obtain insecurely stored credentials\"""",
         ""Explanation"": ""This rule detects attempts to access a specific configuration file ('conf/securitydbData.xml') that may contain sensitive information, indicating that credentials may have been compromised and are being used to access internal resources.""
     ]
 ][
     {
         ""Sid"": ""39642"",
         ""Technique ID"": ""T1212"",
         ""Technique Name"": ""Credential Dumping"",
         ""Quotes"": """"Credential Dumping techniques involve stealing credentials that are stored on the system or within web browsers. The rule indicates the presence of an attempt to access a configuration file (securitydbData.xml) that might contain credentials or sensitive information, which is a common method used to obtain credentials from web servers."""",
         ""Explanation"": ""This event is generated when activity relating to web application attacks is detected.""
     }
 ]","['T1589', 'T1008', 'T1110', 'T1113', 'T1564', 'T1003', 'T1190', 'T1552', 'T1553']","['T1003', 'T1190']","['T1110', 'T1552', 'T1212']","['T1110', 'T1552']",['T1003']
40238,"[
         ""sid"": ""40238"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (AgentTesla variant) that exfiltrates user information (e.g., PC name, username, password) via HTTP to an external server."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ][
   {
     ""sid"": ""40238"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. In this case, the rule triggers when it detects outbound connections to a particular PHP script (/post.php) that collects various information from the compromised system, including hostname, username, and password, which are all examples of input capture."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ][
         {
             ""sid"": ""40238"",
             ""Technique ID"": ""T1056"",
             ""Technique name"": ""Input Capture"",
             ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. Agent Tesla is a well-known keylogger that employs various methods to capture user input, including monitoring keystrokes, clipboard content, and saved credentials."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         }
     ]","['T1056', 'T1136', 'T1518']","['T1056', 'T1518']",['T1056'],['T1056'],['T1056']
29918,"[
         ""sid"": ""29918"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (Win.Keylogger.Vacky) that exfiltrates system information, which is a common method used by keyloggers to capture input data."",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ][
   {
     ""sid"": ""29918"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": ""Input capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (Vacky) that is extracting system information, which is a common method used by keyloggers to capture sensitive data."",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ][
     {
         ""sid"": ""29918"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. Win.Keylogger.Vacky is a type of keylogger that uses a specific pattern of data for communication, as specified in the rule, suggesting the presence of an attempt to capture user input."""",
         ""Explanation"": ""This event is generated when activity related to malware is detected.""
     }
 ]","['T1056', 'T1047', 'T1007', 'T1518']","['T1056', 'T1047']",['T1056'],['T1056'],['T1056']
13236,"[
   {
     ""sid"": ""13236"",
     ""Technique ID"": ""T1056"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule matches specifically on an email containing a file attachment and the text string 'Keylogger 3.9.2' indicating the presence of a keylogger."",
     ""Explanation"": ""This event is generated when an active keylogger is detected.""
   }
 ]
 {}
 [
   {
     ""sid"": ""13236"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": ""\""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (ActiveKeylogger 3.9.2) that sends captured keystrokes via email, highlighting the use of input capture to gather sensitive data."""",
     ""Explanation"": ""This event is generated when a keylogger sends captured keystrokes via email.""
   }
 ]","['T1056', 'T1559', 'T1572', 'T1059', 'T1132']","['T1056', 'T1059']",['T1056'],['T1056'],['T1056']
47399,"[
     {
         ""sid"": ""47399"",
         ""Technique ID"": ""T1097"",
         ""Technique name"": ""OS Credential Dumping"",
         ""Quotes"": """"OS Credential Dumping involves extracting credentials from the OS or using techniques to gather credentials stored on the system. The event indicates an attempt to establish an outbound connection from Microsoft cmd.exe, which could be used to dump credentials and send them to a remote location."""",
         ""Explanation"": ""This event is generated when activity relating to credential dumping is detected.""
     }
 ][
         ""sid"": ""47399"",
         ""Technique ID"": ""T1071"",
         ""Technique name"": ""Application Layer Protocol"",
         ""Quotes"": """"Application Layer Protocol techniques involve using OSI application layer protocols, such as HTTP or DNS, to communicate with a remote host and potentially bypass network defenses. The rule detects outbound communication from Microsoft cmd.exe, which could be used to establish a command shell on a remote system over an application layer protocol, such as HTTP."""",
         ""Explanation"": ""This event is generated when activity relating to a command and control is detected.""
     ][
     {
         ""sid"": ""47399"",
         ""Technique ID"": ""T1041"",
         ""Technique name"": ""Exfiltration Over Command and Control Channel"",
         ""Quotes"": """"Exfiltration over Command and Control (C2) channels involves the unauthorized transfer of data from a compromised system to a remote location through a C2 channel."""",
         ""Explanation"": ""This event is generated when activity relating to exfiltration over a command and control channel is detected.""
     },
     {
         ""sid"": ""47399"",
         ""Technique ID"": ""T1565"",
         ""Technique name"": ""Create Account"",
         ""Quotes"": """"Creating accounts can include the creation of local accounts, domain accounts, or service accounts. The creation of an account can be used to establish persistence or to gain access to resources on a system or network."""",
         ""Explanation"": ""This event is generated when activity relating to the creation of an account is detected.""
     }
 ]","['T1071', 'T1083', 'T1059', 'T1036', 'T1057', 'T1202', 'T1106', 'T1213', 'T1092', 'T1204']","['T1071', 'T1059']","['T1097', 'T1071', 'T1041', 'T1565']","['T1097', 'T1071']",['T1059']
7180,"[
   {
     ""sid"": ""7180"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule is related to the use of the 'Desktop Detective 2000' keylogger, which is designed to capture screenshots and keystrokes of a target system."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ][
   {
     ""sid"": ""7180"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": """"Brute force techniques attempt to guess an authorized user's password to access a system or service through repeated or automated trial and error. The event is related to the detection of the Desktop Detective keylogger trying to establish an initial connection. This specific rule indicates that the keylogger is trying to initiate a connection with an external host using encrypted communication."""",
     ""Explanation"": ""This event is generated when a brute force activity is detected.""
   }
 ][
   {
     ""sid"": ""7180"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (desktop detective 2000) that uses a specific initialization connection pattern to initiate its operation. Keyloggers are known for utilizing input capture methods to stealthily log user activities."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]",['T1056'],['T1056'],"['T1056', 'T1114']","['T1056', 'T1114']",['T1056']
