Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
40493,"
 [
   {
     ""Sid"": ""40493"",
     ""Technique ID"": ""T1220"",
     ""Technique Name"": ""XSL Script Processing"",
     ""Quotes"": [
       ""Adversaries may bypass application control and obscure execution of code by embedding scripts inside XSL files""
     ],
     ""Explanation"": ""The rule looks for an XSL transform code injection attempt, which is a type of attack where an adversary embeds malicious scripts inside XSL files to bypass application control and execute code on the target system.""
   }
 ]
 
 {
   ""Sid"": ""40493"",
   ""Technique ID"": ""T1220"",
   ""Technique Name"": ""XSL Script Processing"",
   ""Quotes"": [
     ""Adversaries may bypass application control and obscure execution of code by embedding scripts inside XSL files""
   ],
   ""Explanation"": ""The rule detects an attempt to inject XSL code into a request to the Ektron ServerControlWS.asmx endpoint. This technique is consistent with T1220, which involves adversaries embedding scripts inside XSL files to bypass application control and obscure code execution.""
 }
 
 {}
 ","['T1220', 'T1113', 'T1114', 'T1105', 'T1518', 'T1007', 'T1137', 'T1190', 'T1112', 'T1659', 'T1071', 'T1136']","['T1071', 'T1220']",['T1220'],['T1220'],['T1220']
17444,"{}JSON
 {
   ""Sid"": ""17444"",
   ""Technique ID"": ""T1220"",
   ""Technique Name"": ""XSL Script Processing"",
   ""Quotes"": [
     ""Adversaries may bypass application control and obscure execution of code by embedding scripts inside XSL files""
   ],
   ""Explanation"": ""The rule triggers on an attempt to exploit a heap overflow vulnerability in Mozilla Firefox 3 by sending malicious XSL content. This technique aligns with T1220 as it involves the use of XSL scripts to execute malicious code and bypass application control.""
 }
 {'Sid': '17444', 'Technique ID': 'T1220', 'Technique Name': 'XSL Script Processing', 'Quotes': ['Adversaries may bypass application control and obscure execution of code by embedding scripts inside XSL files'], 'Explanation': 'The rule looks for the string ""<xsl|3A|key name=|22|poc|22| match=|22|nodeB|22| use=|22|does_not_exist|28 29 22|/"", which is related to XSL Script Processing.'}","['T1220', 'T1129', 'T1189', 'T1110', 'T1195', 'T1203', 'T1112', 'T1185', 'T1595', 'T1071', 'T1176', 'T1140']","['T1189', 'T1071']",['T1220'],['T1220'],['T1220']
43113,"
 {
   ""Sid"": ""43113"",
   ""Technique ID"": ""T1485"",
   ""Technique Name"": ""Data Destruction"",
   ""Quotes"": ""Adversaries may destroy data and files on specific systems or in large numbers on a network to interrupt availability to systems, services, and network resources"",
   ""Explanation"": ""The rule triggers on a HTTP request to delete a dashboard in a Schneider Electric IGSS web application. This action could result in data destruction, which is one of the goals of a data destruction attack.""
 }
 {
     ""Sid"": ""43113"",
     ""Technique ID"": ""T1485"",
     ""Technique Name"": ""Data Destruction"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on an attempt to delete a dashboard in the Schneider Electric IGSS web application. Therefore, it might be targeting the destruction of data.""
 }
 {
   ""Sid"": ""43113"",
   ""Technique ID"": ""T1047"",
   ""Technique Name"": ""Windows Management Instrumentation"",
   ""Quotes"": [
     ""Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads""
   ],
   ""Explanation"": ""The rule triggers on activity related to WMI, which could be used by adversaries to execute malicious commands and payloads.""
 }
 ","['T1047', 'T1593', 'T1484', 'T1525', 'T1608', 'T1110', 'T1203', 'T1210', 'T1111', 'T1651', 'T1010', 'T1485']","['T1047', 'T1203']","['T1485', 'T1047']","['T1485', 'T1047']",['T1070']
32001,"
 [
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1007"",
     ""Technique Name"": ""System Service Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to gather information about registered local system services.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1021"",
     ""Technique Name"": ""Remote Services"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to log into a service that accepts remote connections, such as telnet, SSH, and VNC.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to sniff network traffic to capture information about an environment, including authentication material passed over the network.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1059"",
     ""Technique Name"": ""Command and Scripting Interpreter"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to abuse command and script interpreters to execute commands, scripts, or binaries.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1078"",
     ""Technique Name"": ""Valid Accounts"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to obtain and abuse credentials of existing accounts.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1092"",
     ""Technique Name"": ""Communication Through Removable Media"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to perform command and control between compromised hosts on potentially disconnected networks using removable media to transfer commands from system to system.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to use brute force techniques to gain access to accounts when passwords are unknown or when password hashes are obtained.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1113"",
     ""Technique Name"": ""Screen Capture"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to take screen captures of the desktop to gather information over the course of an operation.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to target user email to collect sensitive information.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1115"",
     ""Technique Name"": ""Clipboard Data"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to collect data stored in the clipboard from users copying information within or between applications.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1120"",
     ""Technique Name"": ""Peripheral Device Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to gather information about attached peripheral devices and components connected to a computer system.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1132"",
     ""Technique Name"": ""Data Encoding"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to encode data to make the content of command and control traffic more difficult to detect.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1133"",
     ""Technique Name"": ""External Remote Services"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to leverage external-facing remote services to initially access and/or persist within a network.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1136"",
     ""Technique Name"": ""Create Account"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to create an account to maintain access to victim systems.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1197"",
     ""Technique Name"": ""BITS Jobs"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to abuse BITS jobs to persistently execute code and perform various background tasks.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1204"",
     ""Technique Name"": ""User Execution"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to rely upon specific actions by a user in order to gain execution.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1217"",
     ""Technique Name"": ""Browser Information Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to enumerate information about browsers to learn more about compromised environments.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1539"",
     ""Technique Name"": ""Steal Web Session Cookie"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to steal web application or service session cookies and use them to gain access to web applications or Internet services as an authenticated user without needing credentials.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1543"",
     ""Technique Name"": ""Create or Modify System Process"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to create or modify system-level processes to repeatedly execute malicious payloads as part of persistence.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1554"",
     ""Technique Name"": ""Compromise Client Software Binary"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to modify client software binaries to establish persistent access to systems.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1566"",
     ""Technique Name"": ""Phishing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to send phishing messages to gain access to victim systems.""
   },
   {
     ""Sid"": ""32001"",
     ""Technique ID"": ""T1584"",
     ""Technique Name"": ""Compromise Infrastructure"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for connections to port 443 from external network to internal network. This could be an adversary attempting to compromise third
 {
   ""Sid"": ""32001"",
   ""Technique ID"": ""T1659"",
   ""Technique Name"": ""Content Injection"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects SSL certificate inbound traffic to the server \""server.itiltrainingcertworkshop.com\"" which is known to be malicious. This technique is used by adversaries to gain access and continuously communicate with victims by injecting malicious content into systems through online network traffic.""
 }
 {
   ""Sid"": ""32001"",
   ""Technique ID"": ""T1659"",
   ""Technique Name"": ""Content Injection"",
   ""Quotes"": ""Adversaries may gain access and continuously communicate with victims by injecting malicious content into systems through online network traffic"",
   ""Explanation"": ""The Snort rule detects inbound SSL traffic containing a specific content pattern associated with the Win.Backdoor.Upatre malware. This malware is known for using Content Injection techniques to establish covert communication channels with its controllers.""
 }","['T1078', 'T1204', 'T1021', 'T1113', 'T1114', 'T1105', 'T1007', 'T1539', 'T1614', 'T1566', 'T1120', 'T1133', 'T1040', 'T1217', 'T1110', 'T1115', 'T1059', 'T1092', 'T1586', 'T1554', 'T1584', 'T1659', 'T1197', 'T1132', 'T1543', 'T1136']","['T1078', 'T1204']","['T1007', 'T1021', 'T1040', 'T1059', 'T1078', 'T1092', 'T1110', 'T1113', 'T1114', 'T1115', 'T1120', 'T1132', 'T1133', 'T1136', 'T1197', 'T1204', 'T1217', 'T1539', 'T1543', 'T1554', 'T1566', 'T1584', 'T1659']","['T1059', 'T1021']",['T1571']
57532,"
 [
   {
     ""Sid"": ""57532"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on an attempt to access the login page of Arcserve Unified Data Protection Management, which could be an attempt to brute-force the credentials.""
   }
 ]
 
 {}
 
 [
   {
     ""Sid"": ""57532"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on an HTTP request to a specific URI associated with Arcserve Unified Data Protection Management, which is a data protection and recovery software suite. The request contains the string \""getBackupPolicies\"", indicating an attempt to retrieve backup policies. These policies may contain sensitive information, such as usernames, passwords, and system configurations, that could be used to compromise the system.""
   }
 ]
 ","['T1529', 'T1129', 'T1114', 'T1105', 'T1528', 'T1566', 'T1204', 'T1104', 'T1110', 'T1087', 'T1555']","['T1566', 'T1204']","['T1110', 'T1114']","['T1110', 'T1114']",['T1003']
24087,"
 [
   {
     ""Sid"": ""24087"",
     ""Technique ID"": ""T1572"",
     ""Technique Name"": ""Protocol Tunneling"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects a TCP tunnel encapsulated in UDP traffic, which is a technique commonly used by adversaries to bypass network filtering and security controls.""
   }
 ]
 
 [
   {
     ""Sid"": ""24087"",
     ""Technique ID"": ""T1572"",
     ""Technique Name"": ""Protocol Tunneling"",
     ""Quotes"": [
       ""Adversaries may tunnel network communications to and from a victim system within a separate protocol to avoid detection/network filtering and/or enable access to otherwise unreachable systems""
     ],
     ""Explanation"": ""The rule indicates that it detects a Win.Trojan.Bledoor TCP tunnel in UDP traffic. Protocol tunneling involves encapsulating one protocol within another to evade detection or gain access to restricted systems.""
   }
 ]
 {
   ""Sid"": ""24087"",
   ""Technique ID"": ""T1572"",
   ""Technique Name"": ""Protocol Tunneling"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects a TCP tunnel within UDP traffic, which is a technique commonly used by adversaries to bypass network defenses and establish covert communication channels.""
 }","['T1047', 'T1021', 'T1056', 'T1572', 'T1133', 'T1040', 'T1659', 'T1071', 'T1132', 'T1001']","['T1071', 'T1047']",['T1572'],['T1572'],['T1048']
38565,"
 {
   ""Sid"": ""38565"",
   ""Technique ID"": ""T1197"",
   ""Technique Name"": ""BITS Jobs"",
   ""Quotes"": [
     ""Adversaries may abuse BITS jobs to persistently execute code and perform various background tasks""
   ],
   ""Explanation"": ""The rule triggers when a client makes an HTTP HEAD request to a remote server with a specific URI pattern. The User-Agent header indicates that the client is Microsoft BITS, often used by adversaries to transfer files and execute code.""
 }
 
 {
   ""Sid"": ""38565"",
   ""Technique ID"": ""T1197"",
   ""Technique Name"": ""BITS Jobs"",
   ""Quotes"": [
     ""Adversaries may abuse BITS jobs to persistently execute code and perform various background tasks""
   ],
   ""Explanation"": ""The rule detects a malicious HTTP request that tries to download a file with a .bin extension and a specific User-Agent header. This behavior is consistent with T1197, where adversaries abuse BITS jobs to persistently execute code and perform various background tasks.""
 }
 
 {""Sid"": ""38565"", ""Technique ID"": ""T1197"", ""Technique Name"": ""BITS Jobs"", ""Quotes"": [""""], ""Explanation"": ""The rule detects a malware dropper that uses BITS jobs to download the payload. BITS jobs are a legitimate Windows feature that can be abused by adversaries to persistently execute code and perform various background tasks.""}
 ","['T1197', 'T1113']",['T1197'],['T1197'],['T1197'],['T1197']
48573,"
 [
   {
     ""Sid"": ""48573"",
     ""Technique ID"": ""T1102"",
     ""Technique Name"": ""Web Service"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for an attempt to delete an arbitrary file on a WordPress website using the `/wp-admin/admin.php` page. Adversaries may use web services to relay data to/from a compromised system, which could include exfiltrating sensitive information or delivering additional malware.""
   },
   {
     ""Sid"": ""48573"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for an attempt to exploit a vulnerability in a WordPress website through the `/wp-admin/admin.php` page. Adversaries may attempt to exploit public-facing applications to gain initial access to a network or to escalate privileges within a compromised system.""
   },
   {
     ""Sid"": ""48573"",
     ""Technique ID"": ""T1010"",
     ""Technique Name"": ""Application Window Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for an attempt to access the `/wp-admin/admin.php` page, which is used to manage WordPress websites. Adversaries may attempt to discover open application windows to identify potential targets for exploitation or to gather sensitive information.""
   }
 ]
 
 {
   ""Sid"": ""48573"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Web Service"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on HTTP traffic containing a URI with the \""/wp-admin/admin.php\"" path, which is commonly used by WordPress websites. The presence of \""page=wc.status\"" and subsequent content matching \""/../\"" in the request suggests an attempt to delete an arbitrary file on the WordPress website using a web service.""
 }
 
 [
   {
     ""Sid"": ""48573"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Web Service"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an attempt to delete an arbitrary file on a WordPress website using a web service.""
   }
 ]
 ","['T1102', 'T1113', 'T1029', 'T1114', 'T1105', 'T1049', 'T1190', 'T1104', 'T1010', 'T1140']","['T1102', 'T1190']","['T1102', 'T1190', 'T1010', 'T1110']","['T1102', 'T1190']",['T1070']
1882,"
 [
   {
     ""Sid"": ""1882"",
     ""Technique ID"": ""T1087"",
     ""Technique Name"": ""Account Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for a specific pattern in the content of a network packet, which includes the words \""uid\"" and \""gid\"" followed by a sequence of digits. This pattern is commonly used in the context of user account information, where \""uid\"" refers to the user ID and \""gid\"" refers to the group ID. By matching this pattern, the rule may be able to detect attempts by adversaries to discover valid accounts on a system or within a compromised environment.""
   }
 ]
 
 {
   ""Sid"": ""1882"",
   ""Technique ID"": ""T1087"",
   ""Technique Name"": ""Account Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule identifies user IDs and group IDs in network traffic, which could be used to discover valid accounts on a system.""
 }
 {""Sid"": ""1882"", ""Technique ID"": ""T1087"", ""Technique Name"": ""Account Discovery"", ""Quotes"": [], ""Explanation"": ""The rule looks for user ID and group ID information in network traffic, which could be used to identify valid accounts on a system.""}","['T1078', 'T1597', 'T1011', 'T1036', 'T1528', 'T1003', 'T1212', 'T1040', 'T1110', 'T1087', 'T1005']","['T1078', 'T1003']",['T1087'],['T1087'],['T1166']
19171,"
 [
   {
     ""Sid"": ""19171"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for attempts to exploit a dll-load vulnerability in Microsoft Internet Explorer 8. This is a common technique used by attackers to gain unauthorized access to a system. Brute force attacks involve trying different combinations of usernames and passwords until the correct combination is found. This rule specifically looks for attempts to exploit the dll-load vulnerability in Internet Explorer 8, which is a known technique used in brute force attacks.""
   }
 ]
 
 {
   ""Sid"": ""19171"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an exploit attempt against Microsoft Internet Explorer 8 ieshims.dll dll-load. This technique is used by adversaries to gain initial access to a network by exploiting a weakness in an Internet-facing host or system.""
 }
 {
   ""Sid"": ""19171"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an attempt is made to exploit a vulnerability in Microsoft Internet Explorer 8 ieshims.dll dll-load. This type of attack is commonly used to gain initial access to a network by exploiting a weakness in an Internet-facing host or system.""
 }","['T1535', 'T1113', 'T1189', 'T1105', 'T1195', 'T1120', 'T1190', 'T1104', 'T1040', 'T1110', 'T1123', 'T1132']","['T1189', 'T1190']","['T1110', 'T1190']","['T1110', 'T1190']",['T1574']
2044,"
 {}
 {
   ""Sid"": ""2044"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for PPTP Start Control Request attempts, which can be used to exploit public-facing applications.""
 }
 [
   {
     ""Sid"": ""2044"",
     ""Technique ID"": ""T1021"",
     ""Technique Name"": ""Remote Services"",
     ""Quotes"": [],
     ""Explanation"": ""PPTP is a remote access protocol that allows users to securely connect to a private network over the Internet. This rule detects attempts to establish a PPTP connection, which could be used by an adversary to gain access to a network.""
   }
 ]
 ","['T1080', 'T1021', 'T1053', 'T1189', 'T1200', 'T1566', 'T1190', 'T1210', 'T1556', 'T1092', 'T1140']","['T1189', 'T1021']","['T1190', 'T1021']","['T1190', 'T1021']",['T1595']
1579,"
 {
   ""Sid"": ""1579"",
   ""Technique ID"": ""T1010"",
   ""Technique Name"": ""Application Window Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for access to the Domino webadmin.nsf page, which is an application window.""
 }
 
 {
   ""Sid"": ""1579"",
   ""Technique ID"": ""T1040"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [],
   ""Explanation"": ""HTTP URI content matching indicates the rule is likely to detect attempts to access the Domino webadmin.nsf. This could be part of an attacker's reconnaissance phase to gather information about the target environment.""
 }
 
 {}
 ","['T1497', 'T1047', 'T1018', 'T1114', 'T1490', 'T1195', 'T1498', 'T1589', 'T1040', 'T1110', 'T1010', 'T1132', 'T1001', 'T1025', 'T1530', 'T1039']","['T1047', 'T1001']","['T1010', 'T1040']","['T1010', 'T1040']",['T1133']
48792,"
 {
   ""Sid"": ""34843"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [""""],
   ""Explanation"": ""The rule uses content matching to detect a User-Agent associated with a Trojan. This suggests that an attacker is using a command and scripting interpreter to execute the Trojan on a remote system.""
 }
 
 [
   {
     ""Sid"": ""34843"",
     ""Technique ID"": ""T1080"",
     ""Technique Name"": ""Taint Shared Content"",
     ""Quotes"": [
       ""Adversaries may deliver payloads to remote systems by adding content to shared storage locations, such as network drives or internal code repositories""
     ],
     ""Explanation"": ""The rule looks for a specific User-Agent that is known to be associated with malicious activity. This indicates that an attacker may be attempting to access a system using a compromised account or by adding malicious content to a shared network drive.""
   },
   {
     ""Sid"": ""34843"",
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [
       ""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network""
     ],
     ""Explanation"": ""The rule is looking for a specific HTTP header that is often associated with malicious activity. This indicates that an attacker may be attempting to sniff network traffic for sensitive information, such as passwords or credentials.""
   }
 ]
 
 {}
 ","['T1080', 'T1047', 'T1018', 'T1114', 'T1036', 'T1563', 'T1133', 'T1040', 'T1059', 'T1134', 'T1001']","['T1047', 'T1059']","['T1059', 'T1080', 'T1040']","['T1059', 'T1505']",['T1133']
40450,"
 {
   ""Sid"": ""40450"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to download a file from a URL that is known to be associated with malware. This is an attempt to transfer a tool into the compromised environment.""
 }
 
 {
   ""Sid"": ""40450"",
   ""Technique ID"": ""T1114"",
   ""Technique Name"": ""Email Collection"",
   ""Quotes"": [],
   ""Explanation"": ""The rule contains the term \""file download attempt\"" which suggests that the rule is designed to detect attempts to download malicious files from an external server. The file download could be an attachment to an email message, making T1114, Email Collection, a potentially relevant technique.""
 }
 
 {
   ""Sid"": ""40450"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects a file download attempt from an external server, which is consistent with the behavior of adversaries transferring tools or files into a compromised environment.""
 }
 ","['T1080', 'T1071', 'T1114', 'T1041', 'T1490', 'T1056', 'T1036', 'T1007', 'T1498', 'T1105', 'T1566', 'T1133', 'T1135', 'T1115', 'T1560', 'T1132']","['T1071', 'T1056']","['T1110', 'T1114', 'T1105']","['T1110', 'T1114']",['T1102']
45469,"[
   {
     ""Sid"": ""45469"",
     ""Technique ID"": ""T1659"",
     ""Technique Name"": ""Content Injection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on content that is injected into a system via HTTP traffic, which is consistent with the Content Injection technique.""
   }
 ]{""Sid"": ""45469"", ""Technique ID"": ""T1659"", ""Technique Name"": ""Content Injection"", ""Quotes"": [], ""Explanation"": ""This rule matches traffic that contains the string \""/kelly6666/lo.txt\"". This string is associated with the SambaCry ransomware, which is known to use content injection to gain access to and communicate with victim systems. Therefore, this rule is most relevant to the T1659 technique.""}{
 ""Sid"": ""45469"",
 ""Technique ID"": ""T1566"",
 ""Technique Name"": ""Phishing"",
 ""Quotes"": [],
 ""Explanation"": ""The rule triggers on traffic containing \""/kelly6666/lo.txt\"", which is suspicious and could be part of a phishing campaign.""
 }","['T1080', 'T1041', 'T1570', 'T1007', 'T1566', 'T1212', 'T1561', 'T1659', 'T1560', 'T1530']","['T1566', 'T1041']","['T1659', 'T1566']","['T1659', 'T1566']",['T1571']
47849,"
 {
   ""Sid"": ""47849"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries""
   ],
   ""Explanation"": ""The rule triggers when a command is executed through a command interpreter. This relates to the technique T1059 because adversaries often abuse command and script interpreters to execute malicious commands or scripts.""
 }
 
 {}
 
 [
   {
     ""Sid"": ""47849"",
     ""Technique ID"": ""T1059"",
     ""Technique Name"": ""Command and Scripting Interpreter"",
     ""Quotes"": [
       ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries""
     ],
     ""Explanation"": ""The rule detects a command being executed using a scripting interpreter, which is consistent with the T1059 technique.""
   },
   {
     ""Sid"": ""47849"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": [
       ""Adversaries may target user email to collect sensitive information""
     ],
     ""Explanation"": ""The rule detects malicious activity related to email, suggesting that adversaries may be attempting to collect sensitive information via email.""
   }
 ]
 ","['T1078', 'T1021', 'T1114', 'T1056', 'T1204', 'T1120', 'T1202', 'T1040', 'T1059', 'T1037', 'T1005']","['T1078', 'T1021']","['T1059', 'T1114']","['T1059', 'T1114']",['T1559']
2549,"
 {}
 
 {}
 {""Sid"": ""2549"", ""Technique ID"": ""T1190"", ""Technique Name"": ""Exploit Public-Facing Application"", ""Quotes"": [], ""Explanation"": ""The rule triggers when an attempt to write a file to /plugins/framework/script/tree.xms is detected. This technique is often used to exploit vulnerabilities in web applications, such as the one described in the rule.""}","['T1102', 'T1114', 'T1105', 'T1195', 'T1055', 'T1190', 'T1110', 'T1197', 'T1132']","['T1102', 'T1190']",['T1190'],['T1190'],['T1106']
30523,"
 {
   ""Sid"": ""30523"",
   ""Technique ID"": ""T1115"",
   ""Technique Name"": ""Clipboard Data"",
   ""Quotes"": [],
   ""Explanation"": ""SSL is used for secure communication, so if clipboard data is sent over SSL it could be sensitive data.""
 }
 
 [
   {
     ""Sid"": ""30523"",
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule involves sniffing network traffic for specific ports (21, 25, 443, 465, 636, 992, 993, 995, 2484) associated with various services, such as FTP, SMTP, SSH, and SSL, to capture authentication material or other sensitive information.""
   }
 ]
 
 [
 ]
 ","['T1124', 'T1489', 'T1114', 'T1036', 'T1007', 'T1137', 'T1211', 'T1040', 'T1115', 'T1595']","['T1040', 'T1595']","['T1115', 'T1040']","['T1115', 'T1040']",['T1005']
